++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$32.69000	$$0.84000	$$0.22762	$$197.00000	$$169.00000	$$8.00000	
$$-2.30000	$$0.85000	$$0.20827	$$197.00000	$$169.00000	$$8.00000	
$$-9.96000	$$0.84000	$$0.21384	$$197.00000	$$169.00000	$$8.00000	
$$-21.97000	$$0.82000	$$0.21843	$$197.00000	$$169.00000	$$8.00000	
$$-36.97000	$$0.78000	$$0.15284	$$199.00000	$$169.00000	$$8.00000	
$$-38.61000	$$0.75000	$$0.28960	$$199.00000	$$169.00000	$$8.00000	
$$-39.31000	$$0.70000	$$0.42243	$$199.00000	$$169.00000	$$8.00000	
$$-44.03000	$$0.67000	$$0.46737	$$200.00000	$$169.00000	$$8.00000	
$$-48.73000	$$0.61000	$$0.56215	$$200.00000	$$169.00000	$$8.00000	
$$-50.72000	$$0.57000	$$0.63759	$$200.00000	$$169.00000	$$8.00000	
$$-55.18000	$$0.50000	$$0.69006	$$200.00000	$$169.00000	$$8.00000	
$$-57.69000	$$0.46000	$$0.74844	$$200.00000	$$169.00000	$$8.00000	
$$-56.28000	$$0.39000	$$0.76681	$$200.00000	$$169.00000	$$8.00000	
$$-60.28000	$$0.31000	$$0.76058	$$202.00000	$$167.00000	$$8.00000	
$$-62.50000	$$0.27000	$$0.75992	$$202.00000	$$167.00000	$$8.00000	
$$-60.81000	$$0.18000	$$1.00000	$$202.00000	$$166.00000	$$6.00000	
$$-59.46000	$$0.14000	$$0.75467	$$202.00000	$$167.00000	$$8.00000	
$$-55.81000	$$0.07000	$$0.75008	$$202.00000	$$167.00000	$$8.00000	
$$-52.98000	$$0.03000	$$0.87307	$$200.00000	$$167.00000	$$8.00000	
$$-48.44000	$$-0.00000	$$0.85635	$$200.00000	$$167.00000	$$8.00000	
$$-19.97000	$$-0.04000	$$0.83503	$$200.00000	$$167.00000	$$8.00000	
$$15.78000	$$0.00000	$$0.81601	$$200.00000	$$167.00000	$$8.00000	
$$34.26000	$$0.02000	$$0.77993	$$200.00000	$$167.00000	$$8.00000	
$$47.84000	$$0.05000	$$0.66120	$$200.00000	$$167.00000	$$8.00000	
$$56.18000	$$0.09000	$$0.49820	$$200.00000	$$167.00000	$$8.00000	
$$62.34000	$$0.13000	$$0.42276	$$200.00000	$$167.00000	$$8.00000	
$$76.20000	$$0.23000	$$0.36176	$$200.00000	$$167.00000	$$8.00000	
$$75.65000	$$0.29000	$$0.31387	$$200.00000	$$167.00000	$$8.00000	
$$73.18000	$$0.33000	$$0.27156	$$200.00000	$$167.00000	$$8.00000	
$$72.57000	$$0.38000	$$0.23024	$$200.00000	$$167.00000	$$8.00000	
$$71.86000	$$0.43000	$$0.17973	$$200.00000	$$167.00000	$$8.00000	
$$68.60000	$$0.48000	$$0.15972	$$200.00000	$$167.00000	$$8.00000	
$$68.11000	$$0.57000	$$0.12857	$$200.00000	$$167.00000	$$8.00000	
$$65.15000	$$0.61000	$$0.11381	$$200.00000	$$167.00000	$$8.00000	
$$59.11000	$$0.65000	$$0.11217	$$200.00000	$$167.00000	$$8.00000	
$$55.05000	$$0.69000	$$0.10036	$$200.00000	$$167.00000	$$8.00000	
$$54.09000	$$0.72000	$$0.07904	$$200.00000	$$167.00000	$$8.00000	
$$55.44000	$$0.76000	$$0.07642	$$200.00000	$$167.00000	$$8.00000	
$$43.21000	$$0.82000	$$0.07281	$$200.00000	$$167.00000	$$8.00000	
$$36.68000	$$0.85000	$$0.06560	$$200.00000	$$167.00000	$$8.00000	
$$31.07000	$$0.87000	$$0.17908	$$200.00000	$$166.00000	$$6.00000	
$$24.14000	$$0.88000	$$0.19187	$$200.00000	$$166.00000	$$6.00000	
$$11.88000	$$0.89000	$$0.10528	$$199.00000	$$167.00000	$$8.00000	
$$-19.95000	$$0.87000	$$0.13709	$$199.00000	$$167.00000	$$8.00000	
$$-26.98000	$$0.85000	$$0.18957	$$199.00000	$$167.00000	$$8.00000	
$$-34.08000	$$0.83000	$$0.27976	$$199.00000	$$167.00000	$$8.00000	
$$-39.60000	$$0.80000	$$0.38275	$$199.00000	$$167.00000	$$8.00000	
$$-48.93000	$$0.77000	$$0.46737	$$199.00000	$$167.00000	$$8.00000	
$$-51.12000	$$0.74000	$$0.54378	$$199.00000	$$167.00000	$$8.00000	
$$-54.95000	$$0.67000	$$0.53362	$$200.00000	$$167.00000	$$8.00000	
$$-53.33000	$$0.63000	$$0.56150	$$200.00000	$$169.00000	$$8.00000	
$$-54.12000	$$0.59000	$$0.58905	$$200.00000	$$169.00000	$$8.00000	
$$-52.09000	$$0.56000	$$0.62316	$$200.00000	$$169.00000	$$8.00000	
$$-50.64000	$$0.49000	$$0.65103	$$200.00000	$$169.00000	$$8.00000	
$$-52.06000	$$0.46000	$$0.56642	$$202.00000	$$167.00000	$$8.00000	
$$-50.65000	$$0.42000	$$0.54969	$$202.00000	$$167.00000	$$8.00000	
$$-48.55000	$$0.36000	$$0.55920	$$202.00000	$$167.00000	$$8.00000	
$$-50.93000	$$0.32000	$$0.55756	$$202.00000	$$167.00000	$$8.00000	
$$-51.28000	$$0.29000	$$0.56969	$$202.00000	$$167.00000	$$8.00000	
$$-49.19000	$$0.26000	$$0.62053	$$202.00000	$$167.00000	$$8.00000	
$$-46.84000	$$0.23000	$$0.63791	$$202.00000	$$167.00000	$$8.00000	
$$-44.05000	$$0.20000	$$0.67137	$$202.00000	$$167.00000	$$8.00000	
$$-26.10000	$$0.15000	$$0.66842	$$202.00000	$$167.00000	$$8.00000	
$$9.85000	$$0.00000	$$0.64251	$$202.00000	$$167.00000	$$8.00000	
$$31.06000	$$0.02000	$$0.65071	$$202.00000	$$167.00000	$$8.00000	
$$40.67000	$$0.05000	$$0.67006	$$203.00000	$$166.00000	$$6.00000	
$$49.01000	$$0.08000	$$0.52214	$$203.00000	$$166.00000	$$6.00000	
$$54.89000	$$0.12000	$$0.42506	$$202.00000	$$167.00000	$$8.00000	
$$63.77000	$$0.20000	$$0.25943	$$203.00000	$$167.00000	$$8.00000	
$$63.96000	$$0.25000	$$0.21023	$$203.00000	$$167.00000	$$8.00000	
$$60.97000	$$0.29000	$$0.17547	$$203.00000	$$167.00000	$$8.00000	
$$57.11000	$$0.33000	$$0.15153	$$203.00000	$$167.00000	$$8.00000	
$$56.36000	$$0.36000	$$0.13086	$$203.00000	$$167.00000	$$8.00000	
$$53.72000	$$0.40000	$$0.16235	$$202.00000	$$169.00000	$$8.00000	
$$52.76000	$$0.47000	$$0.11774	$$202.00000	$$169.00000	$$8.00000	
$$51.45000	$$0.50000	$$0.08823	$$202.00000	$$169.00000	$$8.00000	
$$50.68000	$$0.54000	$$0.03477	$$202.00000	$$169.00000	$$8.00000	
$$51.95000	$$0.57000	$$0.22729	$$200.00000	$$169.00000	$$8.00000	
$$51.89000	$$0.61000	$$0.21876	$$200.00000	$$169.00000	$$8.00000	
$$48.89000	$$0.64000	$$0.20695	$$200.00000	$$169.00000	$$8.00000	
$$44.22000	$$0.70000	$$0.41817	$$200.00000	$$164.00000	$$5.00000	
$$38.38000	$$0.73000	$$0.42047	$$200.00000	$$164.00000	$$5.00000	
$$39.25000	$$0.75000	$$0.19908	$$199.00000	$$169.00000	$$8.00000	
$$39.83000	$$0.78000	$$0.16924	$$199.00000	$$169.00000	$$8.00000	
$$28.13000	$$0.82000	$$0.16661	$$199.00000	$$169.00000	$$8.00000	
$$18.07000	$$0.83000	$$0.15448	$$199.00000	$$169.00000	$$8.00000	
$$-5.26000	$$0.83000	$$0.18727	$$199.00000	$$169.00000	$$8.00000	
$$-10.10000	$$0.82000	$$0.27288	$$199.00000	$$169.00000	$$8.00000	
$$-24.13000	$$0.81000	$$0.35356	$$199.00000	$$169.00000	$$8.00000	
$$-36.05000	$$0.78000	$$0.40472	$$199.00000	$$169.00000	$$8.00000	
$$-44.16000	$$0.72000	$$0.45556	$$199.00000	$$169.00000	$$8.00000	
$$-45.48000	$$0.69000	$$0.63103	$$200.00000	$$167.00000	$$6.00000	
$$-50.28000	$$0.63000	$$0.65989	$$200.00000	$$167.00000	$$6.00000	
$$-52.69000	$$0.59000	$$0.51787	$$200.00000	$$169.00000	$$8.00000	
$$-54.85000	$$0.56000	$$0.52476	$$200.00000	$$169.00000	$$8.00000	
$$-54.13000	$$0.52000	$$0.55494	$$200.00000	$$169.00000	$$8.00000	
$$-52.49000	$$0.49000	$$0.58773	$$200.00000	$$169.00000	$$8.00000	
$$-48.27000	$$0.42000	$$0.59987	$$200.00000	$$169.00000	$$8.00000	
$$-46.81000	$$0.39000	$$0.63168	$$200.00000	$$169.00000	$$8.00000	
$$-46.16000	$$0.32000	$$0.67793	$$200.00000	$$169.00000	$$8.00000	
$$-42.62000	$$0.27000	$$0.70023	$$200.00000	$$169.00000	$$8.00000	
$$-40.08000	$$0.24000	$$0.69925	$$200.00000	$$169.00000	$$8.00000	
$$-32.07000	$$0.19000	$$0.69039	$$200.00000	$$169.00000	$$8.00000	
$$-20.23000	$$0.18000	$$0.68744	$$200.00000	$$169.00000	$$8.00000	
$$21.37000	$$0.01000	$$0.69105	$$200.00000	$$169.00000	$$8.00000	
$$33.34000	$$0.04000	$$0.71663	$$200.00000	$$169.00000	$$8.00000	
$$53.12000	$$0.11000	$$0.73368	$$200.00000	$$169.00000	$$8.00000	
$$53.31000	$$0.18000	$$0.74123	$$200.00000	$$169.00000	$$8.00000	
$$52.43000	$$0.21000	$$0.72844	$$200.00000	$$169.00000	$$8.00000	
$$55.18000	$$0.29000	$$0.70777	$$200.00000	$$169.00000	$$8.00000	
$$53.13000	$$0.32000	$$0.67596	$$200.00000	$$169.00000	$$8.00000	
$$51.08000	$$0.39000	$$0.70285	$$202.00000	$$167.00000	$$6.00000	
$$49.89000	$$0.42000	$$0.49820	$$200.00000	$$169.00000	$$8.00000	
$$51.59000	$$0.49000	$$0.41161	$$200.00000	$$169.00000	$$8.00000	
$$48.31000	$$0.56000	$$0.33257	$$200.00000	$$169.00000	$$8.00000	
$$47.68000	$$0.59000	$$0.25517	$$200.00000	$$169.00000	$$8.00000	
$$47.03000	$$0.62000	$$0.19449	$$200.00000	$$169.00000	$$8.00000	
$$46.03000	$$0.65000	$$0.15153	$$200.00000	$$169.00000	$$8.00000	
$$42.12000	$$0.68000	$$0.13709	$$200.00000	$$169.00000	$$8.00000	
$$40.36000	$$0.73000	$$0.09052	$$200.00000	$$169.00000	$$8.00000	
$$41.39000	$$0.76000	$$0.08921	$$200.00000	$$169.00000	$$8.00000	
$$42.40000	$$0.79000	$$0.07642	$$200.00000	$$169.00000	$$8.00000	
$$41.94000	$$0.82000	$$0.12791	$$199.00000	$$170.00000	$$8.00000	
